ADALINE,HEBB,SVM,ELM,MLP,KGAUSSA,KGAUSSH,KMLPA,KMLPH
0.38333333333333336,0.4866666666666667,1.0,0.9866666666666667,1.0,0.6366666666666667,0.9866666666666667,0.99,0.9933333333333333
0.49666666666666665,0.51,0.9966666666666667,0.9866666666666667,0.9933333333333333,0.9833333333333333,0.98,0.99,0.9866666666666667
0.6333333333333333,0.5166666666666667,0.9966666666666667,0.9766666666666667,0.9933333333333333,0.6466666666666666,0.9733333333333334,0.9966666666666667,0.9966666666666667
0.5566666666666666,0.49666666666666665,0.9933333333333333,0.98,0.99,0.63,0.98,0.9866666666666667,0.99
0.53,0.52,0.99,0.9766666666666667,0.99,0.6433333333333333,0.9766666666666667,0.9833333333333333,0.9866666666666667
0.5,0.5033333333333333,0.9966666666666667,0.98,0.9966666666666667,0.6233333333333333,0.98,0.99,0.99
0.5,0.5233333333333333,0.9933333333333333,0.9733333333333334,0.99,0.64,0.98,0.9966666666666667,0.9933333333333333
0.5333333333333333,0.5233333333333333,0.9966666666666667,0.9866666666666667,0.9933333333333333,0.9766666666666667,0.9833333333333333,0.9933333333333333,0.9933333333333333
0.53,0.53,0.9966666666666667,0.99,0.9966666666666667,0.9866666666666667,0.9833333333333333,0.9966666666666667,0.9966666666666667
0.49,0.49333333333333335,0.9966666666666667,0.98,0.9933333333333333,0.62,0.98,0.9933333333333333,0.9933333333333333
0.5,0.5033333333333333,1.0,0.99,1.0,0.6466666666666666,0.99,1.0,1.0
0.45,0.5266666666666666,0.9966666666666667,0.9766666666666667,0.9933333333333333,0.6433333333333333,0.9766666666666667,0.9933333333333333,0.9933333333333333
0.5033333333333333,0.5166666666666667,1.0,0.9766666666666667,1.0,0.9466666666666667,0.9766666666666667,0.9966666666666667,1.0
0.5566666666666666,0.58,1.0,0.9866666666666667,1.0,0.6433333333333333,0.9866666666666667,1.0,1.0
0.4166666666666667,0.45,0.9966666666666667,0.9933333333333333,1.0,0.59,0.9933333333333333,0.9933333333333333,1.0
0.45,0.5066666666666667,0.9966666666666667,0.98,0.99,0.8766666666666667,0.9766666666666667,0.9966666666666667,0.9933333333333333
0.5166666666666667,0.5166666666666667,1.0,0.9866666666666667,0.99,0.62,0.9866666666666667,1.0,1.0
0.5266666666666666,0.5266666666666666,1.0,0.9933333333333333,1.0,0.62,0.9933333333333333,0.9966666666666667,0.9966666666666667
0.4266666666666667,0.4766666666666667,0.9966666666666667,0.9766666666666667,0.9966666666666667,0.59,0.98,0.9966666666666667,0.9966666666666667
0.56,0.55,0.9966666666666667,0.9733333333333334,0.9933333333333333,0.6466666666666666,0.9733333333333334,0.9966666666666667,0.9933333333333333
0.6633333333333333,0.56,0.9966666666666667,0.97,0.9933333333333333,0.64,0.9666666666666667,0.99,0.9866666666666667
0.59,0.5166666666666667,0.9966666666666667,0.98,0.9966666666666667,0.6033333333333334,0.98,1.0,0.9966666666666667
0.5366666666666666,0.5,1.0,0.9833333333333333,0.9966666666666667,0.6066666666666667,0.9833333333333333,1.0,0.9966666666666667
0.5133333333333333,0.5066666666666667,1.0,0.98,1.0,0.6566666666666666,0.9766666666666667,1.0,1.0
0.55,0.55,1.0,0.99,0.9966666666666667,0.6333333333333333,0.9866666666666667,1.0,1.0
0.43,0.5633333333333334,1.0,0.98,0.9966666666666667,0.6366666666666667,0.98,0.9866666666666667,0.9933333333333333
0.5966666666666667,0.5466666666666666,0.9966666666666667,0.97,0.9866666666666667,0.9766666666666667,0.97,0.9833333333333333,0.9833333333333333
0.52,0.52,1.0,0.99,0.9966666666666667,0.64,0.99,0.9933333333333333,0.9966666666666667
0.5433333333333333,0.54,0.9966666666666667,0.9766666666666667,0.9966666666666667,0.6566666666666666,0.9766666666666667,1.0,0.9966666666666667
0.53,0.5466666666666666,0.9966666666666667,0.9866666666666667,0.9966666666666667,0.65,0.9866666666666667,0.9966666666666667,0.9966666666666667
